SortOrder,LocID,Notes,ISO3_code,ISO2_code,SDMX_code,LocTypeID,LocTypeName,ParentID,Location,VarID,Variant,Time,MidPeriod,PopMale,PopFemale,PopTotal,PopDensity
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),5,Constant fertility,2034,2034.5,197165.548,212601.332,409766.881,18.306
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),5,Constant fertility,2035,2035.5,197575.288,212890.797,410466.084,18.337
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),5,Constant fertility,2036,2036.5,197997.345,213180.384,411177.73,18.369
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),5,Constant fertility,2037,2037.5,198430.628,213468.582,411899.211,18.401
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),5,Constant fertility,2038,2038.5,198874.206,213753.305,412627.51,18.434
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),5,Constant fertility,2039,2039.5,199326.443,214032.757,413359.2,18.466
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),5,Constant fertility,2040,2040.5,199784.53,214304.814,414089.344,18.499
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),5,Constant fertility,2041,2041.5,200245.252,214566.495,414811.747,18.531
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),5,Constant fertility,2042,2042.5,200704.003,214813.96,415517.963,18.563
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),5,Constant fertility,2043,2043.5,201155.51,215043.19,416198.7,18.593
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),5,Constant fertility,2044,2044.5,201594.631,215250.333,416844.965,18.622
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),5,Constant fertility,2045,2045.5,202016.466,215432.669,417449.135,18.649
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),5,Constant fertility,2046,2046.5,202416.562,215587.761,418004.323,18.674
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),5,Constant fertility,2047,2047.5,202791.695,215714.4,418506.095,18.696
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),5,Constant fertility,2048,2048.5,203139.79,215812.304,418952.094,18.716
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),5,Constant fertility,2049,2049.5,203459.35,215881.467,419340.817,18.734
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),5,Constant fertility,2050,2050.5,203750.633,215923.372,419674.004,18.749
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),5,Constant fertility,2051,2051.5,204015.046,215939.9,419954.947,18.761
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),5,Constant fertility,2052,2052.5,204254.071,215933.177,420187.248,18.772
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),5,Constant fertility,2053,2053.5,204469.583,215905.876,420375.459,18.78
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),5,Constant fertility,2054,2054.5,204665.223,215861.421,420526.644,18.787
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),5,Constant fertility,2055,2055.5,204844.86,215802.976,420647.835,18.792
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),5,Constant fertility,2056,2056.5,205011.974,215733.165,420745.139,18.796
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),5,Constant fertility,2057,2057.5,205170.215,215655.322,420825.537,18.8
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),5,Constant fertility,2058,2058.5,205323.676,215573.222,420896.898,18.803
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),5,Constant fertility,2059,2059.5,205476.062,215489.831,420965.893,18.806
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),5,Constant fertility,2060,2060.5,205630.475,215406.977,421037.452,18.81
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),5,Constant fertility,2061,2061.5,205789.6,215326.768,421116.367,18.813
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),5,Constant fertility,2062,2062.5,205955.684,215250.919,421206.602,18.817
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),5,Constant fertility,2063,2063.5,206131.013,215180.258,421311.271,18.822
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),5,Constant fertility,2064,2064.5,206317.191,215116.14,421433.331,18.827
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),5,Constant fertility,2065,2065.5,206514.908,215059.328,421574.236,18.833
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),5,Constant fertility,2066,2066.5,206724.364,215009.197,421733.562,18.841
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),5,Constant fertility,2067,2067.5,206945.739,214965.946,421911.684,18.849
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),5,Constant fertility,2068,2068.5,207178.166,214929.66,422107.825,18.857
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),5,Constant fertility,2069,2069.5,207421.193,214899.769,422320.961,18.867
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),5,Constant fertility,2070,2070.5,207674.557,214875.96,422550.518,18.877
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),5,Constant fertility,2071,2071.5,207937.418,214857.997,422795.416,18.888
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),5,Constant fertility,2072,2072.5,208209.521,214847.106,423056.627,18.9
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),5,Constant fertility,2073,2073.5,208491.427,214844.617,423336.044,18.912
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),5,Constant fertility,2074,2074.5,208783.131,214851.105,423634.236,18.926
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),5,Constant fertility,2075,2075.5,209084.337,214867.698,423952.035,18.94
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),5,Constant fertility,2076,2076.5,209396.041,214896.499,424292.541,18.955
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),5,Constant fertility,2077,2077.5,209719.328,214940.038,424659.365,18.971
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),5,Constant fertility,2078,2078.5,210054.764,215001.013,425055.778,18.989
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),5,Constant fertility,2079,2079.5,210403.509,215081.822,425485.331,19.008
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),5,Constant fertility,2080,2080.5,210767.533,215185.243,425952.776,19.029
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),5,Constant fertility,2081,2081.5,211148.223,215314.011,426462.233,19.052
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),5,Constant fertility,2082,2082.5,211547.022,215470.413,427017.436,19.077
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),5,Constant fertility,2083,2083.5,211965.308,215657.482,427622.79,19.104
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),5,Constant fertility,2084,2084.5,212403.846,215877.37,428281.215,19.133
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),5,Constant fertility,2085,2085.5,212863.899,216131.731,428995.631,19.165
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),5,Constant fertility,2086,2086.5,213346.792,216421.554,429768.345,19.2
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),5,Constant fertility,2087,2087.5,213853.117,216747.204,430600.32,19.237
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),5,Constant fertility,2088,2088.5,214382.07,217108.534,431490.604,19.276
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),5,Constant fertility,2089,2089.5,214933.484,217504.415,432437.899,19.319
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),5,Constant fertility,2090,2090.5,215507.302,217933.334,433440.636,19.364
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),5,Constant fertility,2091,2091.5,216102.161,218392.84,434495.002,19.411
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),5,Constant fertility,2092,2092.5,216717.526,218880.611,435598.137,19.46
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),5,Constant fertility,2093,2093.5,217352.334,219394.045,436746.378,19.511
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),5,Constant fertility,2094,2094.5,218004.63,219929.734,437934.363,19.564
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),5,Constant fertility,2095,2095.5,218673.889,220484.853,439158.741,19.619
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),5,Constant fertility,2096,2096.5,219359.073,221056.663,440415.736,19.675
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),5,Constant fertility,2097,2097.5,220058.581,221643.272,441701.852,19.733
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),5,Constant fertility,2098,2098.5,220771.665,222242.386,443014.051,19.791
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),5,Constant fertility,2099,2099.5,221498.043,222852.111,444350.154,19.851
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),5,Constant fertility,2100,2100.5,222237.47,223472.13,445709.6,19.912
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),6,Instant replacement,2022,2022.5,192472.666,208771.527,401244.193,17.925
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),6,Instant replacement,2023,2023.5,191935.588,208188.563,400124.151,17.875
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),6,Instant replacement,2024,2024.5,193227.481,209401.199,402628.68,17.987
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),6,Instant replacement,2025,2025.5,194363.483,210460.959,404824.442,18.085
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),6,Instant replacement,2026,2026.5,195269.218,211291.039,406560.258,18.163
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),6,Instant replacement,2027,2027.5,195991.016,211936.736,407927.752,18.224
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),6,Instant replacement,2028,2028.5,196618.21,212486.241,409104.45,18.276
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),6,Instant replacement,2029,2029.5,197201.982,212989.28,410191.263,18.325
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),6,Instant replacement,2030,2030.5,197774.74,213476.809,411251.548,18.372
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),6,Instant replacement,2031,2031.5,198343.606,213954.492,412298.098,18.419
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),6,Instant replacement,2032,2032.5,198912.261,214424.598,413336.858,18.465
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),6,Instant replacement,2033,2033.5,199480.793,214885.807,414366.6,18.511
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),6,Instant replacement,2034,2034.5,200048.646,215336.6,415385.246,18.557
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),6,Instant replacement,2035,2035.5,200617.705,215777.585,416395.291,18.602
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),6,Instant replacement,2036,2036.5,201190.089,216210.188,417400.278,18.647
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),6,Instant replacement,2037,2037.5,201767.176,216635.227,418402.403,18.692
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),6,Instant replacement,2038,2038.5,202351.229,217053.693,419404.923,18.737
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),6,Instant replacement,2039,2039.5,202944.07,217467.062,420411.132,18.782
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),6,Instant replacement,2040,2040.5,203545.989,217876.137,421422.127,18.827
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),6,Instant replacement,2041,2041.5,204155.476,218279.584,422435.061,18.872
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),6,Instant replacement,2042,2042.5,204767.625,218673.305,423440.931,18.917
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),6,Instant replacement,2043,2043.5,205375.402,219051.652,424427.055,18.961
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),6,Instant replacement,2044,2044.5,205972.122,219409.308,425381.431,19.004
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),6,Instant replacement,2045,2045.5,206552.424,219743.129,426295.553,19.044
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),6,Instant replacement,2046,2046.5,207112.287,220051.06,427163.346,19.083
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),6,Instant replacement,2047,2047.5,207649.25,220332.682,427981.931,19.12
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),6,Instant replacement,2048,2048.5,208162.484,220588.907,428751.391,19.154
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),6,Instant replacement,2049,2049.5,208651.991,220821.051,429473.041,19.186
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),6,Instant replacement,2050,2050.5,209118.938,221031.486,430150.423,19.217
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),6,Instant replacement,2051,2051.5,209564.886,221222.255,430787.142,19.245
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),6,Instant replacement,2052,2052.5,209990.82,221394.986,431385.806,19.272
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),6,Instant replacement,2053,2053.5,210397.324,221551.218,431948.542,19.297
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),6,Instant replacement,2054,2054.5,210785.861,221692.353,432478.214,19.321
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),6,Instant replacement,2055,2055.5,211157.634,221819.027,432976.66,19.343
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),6,Instant replacement,2056,2056.5,211513.478,221931.38,433444.858,19.364
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),6,Instant replacement,2057,2057.5,211854.649,222030.459,433885.108,19.383
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),6,Instant replacement,2058,2058.5,212183.017,222117.954,434300.971,19.402
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),6,Instant replacement,2059,2059.5,212500.163,222194.926,434695.089,19.42
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),6,Instant replacement,2060,2060.5,212807.385,222261.449,435068.834,19.436
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),6,Instant replacement,2061,2061.5,213105.687,222318.084,435423.77,19.452
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),6,Instant replacement,2062,2062.5,213395.87,222365.267,435761.138,19.467
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),6,Instant replacement,2063,2063.5,213679.155,222402.813,436081.968,19.482
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),6,Instant replacement,2064,2064.5,213956.425,222431.446,436387.871,19.495
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),6,Instant replacement,2065,2065.5,214228.372,222451.859,436680.231,19.508
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),6,Instant replacement,2066,2066.5,214495.807,222464.016,436959.822,19.521
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),6,Instant replacement,2067,2067.5,214760.272,222469.434,437229.705,19.533
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),6,Instant replacement,2068,2068.5,215022.809,222470.021,437492.83,19.545
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),6,Instant replacement,2069,2069.5,215284.998,222467.117,437752.115,19.556
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),6,Instant replacement,2070,2070.5,215548.601,222462.268,438010.868,19.568
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),6,Instant replacement,2071,2071.5,215814.54,222457.022,438271.562,19.579
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),6,Instant replacement,2072,2072.5,216084.157,222454.22,438538.377,19.591
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),6,Instant replacement,2073,2073.5,216359.288,222456.421,438815.709,19.604
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),6,Instant replacement,2074,2074.5,216640.783,222464.957,439105.74,19.617
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),6,Instant replacement,2075,2075.5,216928.813,222481.375,439410.188,19.63
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),6,Instant replacement,2076,2076.5,217224.288,222507.728,439732.017,19.645
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),6,Instant replacement,2077,2077.5,217527.777,222546.102,440073.879,19.66
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),6,Instant replacement,2078,2078.5,217838.861,222598.334,440437.194,19.676
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),6,Instant replacement,2079,2079.5,218157.416,222665.654,440823.07,19.693
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),6,Instant replacement,2080,2080.5,218484.053,222749.533,441233.586,19.712
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),6,Instant replacement,2081,2081.5,218818.472,222851.095,441669.568,19.731
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),6,Instant replacement,2082,2082.5,219160.217,222970.981,442131.198,19.752
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),6,Instant replacement,2083,2083.5,219508.728,223110.429,442619.156,19.774
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),6,Instant replacement,2084,2084.5,219862.818,223269.812,443132.63,19.797
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),6,Instant replacement,2085,2085.5,220221.9,223449.052,443670.953,19.821
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),6,Instant replacement,2086,2086.5,220585.492,223647.364,444232.856,19.846
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),6,Instant replacement,2087,2087.5,220952.451,223863.565,444816.015,19.872
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),6,Instant replacement,2088,2088.5,221320.696,224096.123,445416.819,19.899
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),6,Instant replacement,2089,2089.5,221688.927,224342.863,446031.79,19.926
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),6,Instant replacement,2090,2090.5,222056.173,224601.506,446657.68,19.954
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),6,Instant replacement,2091,2091.5,222420.741,224869.179,447289.92,19.982
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),6,Instant replacement,2092,2092.5,222781.951,225143.467,447925.417,20.011
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),6,Instant replacement,2093,2093.5,223138.729,225421.809,448560.538,20.039
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),6,Instant replacement,2094,2094.5,223489.628,225701.288,449190.916,20.067
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),6,Instant replacement,2095,2095.5,223834.729,225979.636,449814.366,20.095
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),6,Instant replacement,2096,2096.5,224173.578,226254.847,450428.425,20.123
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),6,Instant replacement,2097,2097.5,224505.323,226525.954,451031.277,20.149
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),6,Instant replacement,2098,2098.5,224830.051,226791.364,451621.415,20.176
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),6,Instant replacement,2099,2099.5,225148.335,227049.87,452198.205,20.202
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),6,Instant replacement,2100,2100.5,225460.337,227301.847,452762.183,20.227
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),7,Zero migration,2022,2022.5,193733.758,210031.976,403765.735,18.038
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),7,Zero migration,2023,2023.5,194077.606,210337.36,404414.966,18.067
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),7,Zero migration,2024,2024.5,194691.141,210886.123,405577.264,18.119
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),7,Zero migration,2025,2025.5,195309.751,211440.663,406750.414,18.171
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),7,Zero migration,2026,2026.5,195879.13,211945.299,407824.428,18.219
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),7,Zero migration,2027,2027.5,196404.598,212404.718,408809.316,18.263
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),7,Zero migration,2028,2028.5,196893.351,212825.332,409718.683,18.304
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),7,Zero migration,2029,2029.5,197351.875,213212.486,410564.36,18.342
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),7,Zero migration,2030,2030.5,197784.726,213569.454,411354.179,18.377
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),7,Zero migration,2031,2031.5,198195.924,213898.96,412094.884,18.41
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),7,Zero migration,2032,2032.5,198588.895,214203.193,412792.088,18.441
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),7,Zero migration,2033,2033.5,198969.531,214486.56,413456.091,18.471
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),7,Zero migration,2034,2034.5,199342.055,214752.392,414094.448,18.499
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),7,Zero migration,2035,2035.5,199708.835,215001.877,414710.712,18.527
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),7,Zero migration,2036,2036.5,200072.543,215236.922,415309.465,18.554
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),7,Zero migration,2037,2037.5,200436.761,215460.511,415897.273,18.58
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),7,Zero migration,2038,2038.5,200803.964,215673.843,416477.807,18.606
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),7,Zero migration,2039,2039.5,201170.605,215873.24,417043.845,18.631
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),7,Zero migration,2040,2040.5,201536.569,216059.141,417595.71,18.656
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),7,Zero migration,2041,2041.5,201904.68,216234.34,418139.02,18.68
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),7,Zero migration,2042,2042.5,202272.462,216397.051,418669.514,18.704
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),7,Zero migration,2043,2043.5,202635.794,216544.291,419180.084,18.727
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),7,Zero migration,2044,2044.5,202988.6,216671.29,419659.89,18.748
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),7,Zero migration,2045,2045.5,203324.226,216773.727,420097.954,18.768
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),7,Zero migration,2046,2046.5,203638.153,216849.072,420487.226,18.785
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),7,Zero migration,2047,2047.5,203927.222,216896.209,420823.431,18.8
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),7,Zero migration,2048,2048.5,204183.915,216909.693,421093.608,18.812
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),7,Zero migration,2049,2049.5,204403.451,216886.351,421289.802,18.821
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),7,Zero migration,2050,2050.5,204586.25,216827.908,421414.158,18.826
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),7,Zero migration,2051,2051.5,204729.065,216731.788,421460.852,18.828
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),7,Zero migration,2052,2052.5,204831.451,216598.278,421429.73,18.827
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),7,Zero migration,2053,2053.5,204895.487,216430.259,421325.746,18.822
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),7,Zero migration,2054,2054.5,204922.112,216228.585,421150.698,18.815
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),7,Zero migration,2055,2055.5,204910.508,215992.007,420902.515,18.803
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),7,Zero migration,2056,2056.5,204862.257,215721.342,420583.6,18.789
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),7,Zero migration,2057,2057.5,204781.448,215420.313,420201.762,18.772
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),7,Zero migration,2058,2058.5,204670.274,215090.877,419761.151,18.752
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),7,Zero migration,2059,2059.5,204531.59,214735.294,419266.885,18.73
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),7,Zero migration,2060,2060.5,204368.078,214354.905,418722.982,18.706
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),7,Zero migration,2061,2061.5,204183.78,213953.08,418136.86,18.68
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),7,Zero migration,2062,2062.5,203982.672,213533.26,417515.932,18.652
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),7,Zero migration,2063,2063.5,203766.422,213095.644,416862.067,18.623
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),7,Zero migration,2064,2064.5,203534.765,212639.782,416174.546,18.592
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),7,Zero migration,2065,2065.5,203288.457,212166.473,415454.929,18.56
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),7,Zero migration,2066,2066.5,203031.8,211678.945,414710.744,18.527
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),7,Zero migration,2067,2067.5,202767.168,211179.421,413946.589,18.493
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),7,Zero migration,2068,2068.5,202497.091,210671.243,413168.334,18.458
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),7,Zero migration,2069,2069.5,202221.769,210154.464,412376.233,18.423
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),7,Zero migration,2070,2070.5,201941.32,209629.013,411570.333,18.387
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),7,Zero migration,2071,2071.5,201656.593,209096.272,410752.866,18.35
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),7,Zero migration,2072,2072.5,201368.587,208558.73,409927.317,18.313
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),7,Zero migration,2073,2073.5,201078.48,208018.223,409096.703,18.276
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),7,Zero migration,2074,2074.5,200784.042,207473.16,408257.202,18.239
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),7,Zero migration,2075,2075.5,200487.422,206926.987,407414.409,18.201
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),7,Zero migration,2076,2076.5,200189.276,206381.391,406570.666,18.163
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),7,Zero migration,2077,2077.5,199887.605,205835.995,405723.601,18.125
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),7,Zero migration,2078,2078.5,199581.709,205292.309,404874.019,18.087
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),7,Zero migration,2079,2079.5,199270.543,204750.611,404021.155,18.049
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),7,Zero migration,2080,2080.5,198954.883,204212.522,403167.404,18.011
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),7,Zero migration,2081,2081.5,198636.607,203681.18,402317.787,17.973
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),7,Zero migration,2082,2082.5,198312.978,203154.967,401467.945,17.935
,1510,,,,,,,,WB region: Europe and Central Asia (excluding high income),7,Zero migration,2083,2083.5,197981.845,202633.543,400615.388,17.897
